"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36000","1","323","55","0","2017","2","",1,2,2,2,37472,0,0,1441,"",0.91,0.01,0.01,0.01,0.01,0.00,0.00,0.69,"",0,0.0,0,0.0,0,0.0,0,0.0,920,2.5,0,0.0,0,0.0,35,2.5
"36000","1","3231","56","0","2017","2","",1,2,2,2,37472,0,0,1441,"",0.91,0.01,0.01,0.01,0.01,0.00,0.00,0.69,"",0,0.0,0,0.0,0,0.0,0,0.0,920,2.5,0,0.0,0,0.0,35,2.5
"36000","1","32311","57","0","2017","2","",1,2,2,2,37472,0,0,1441,"",0.91,0.01,0.01,0.01,0.01,0.00,0.00,0.69,"",0,0.0,0,0.0,0,0.0,0,0.0,920,2.5,0,0.0,0,0.0,35,2.5
"36000","1","323117","58","0","2017","2","",1,2,2,2,37472,0,0,1441,"",1.10,0.02,0.02,0.02,0.01,0.00,0.00,0.73,"",0,0.0,0,0.0,0,0.0,0,0.0,920,2.5,0,0.0,0,0.0,35,2.5
"36000","1","332","55","0","2017","2","",1,2,3,3,60162,0,0,1735,"",2.57,0.01,0.01,0.01,0.01,0.00,0.00,1.04,"",0,0.0,0,0.0,2,200.0,2,200.0,38976,184.0,0,0.0,0,0.0,513,42.0
"36000","1","3329","56","0","2017","2","",1,2,3,3,60162,0,0,1735,"",3.08,0.01,0.01,0.01,0.01,0.00,0.00,1.08,"",0,0.0,0,0.0,2,200.0,2,200.0,38976,184.0,0,0.0,0,0.0,513,42.0
"36000","1","33299","57","0","2017","2","",1,2,3,3,60162,0,0,1735,"",3.08,0.01,0.01,0.01,0.01,0.00,0.00,1.08,"",0,0.0,0,0.0,2,200.0,2,200.0,38976,184.0,0,0.0,0,0.0,513,42.0
"36000","1","332994","58","0","2017","2","",1,2,3,3,60162,0,0,1735,"",3.86,0.01,0.02,0.02,0.02,0.00,0.00,1.01,"",0,0.0,0,0.0,2,200.0,2,200.0,38976,184.0,0,0.0,0,0.0,513,42.0
"36000","1","42","54","0","2017","2","",1,0,0,0,0,0,0,0,"",15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"36000","1","423","55","0","2017","2","",1,0,0,0,0,0,0,0,"",15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"36000","1","4237","56","0","2017","2","",1,0,0,0,0,0,0,0,"",15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"36000","1","42373","57","0","2017","2","",1,0,0,0,0,0,0,0,"",15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"36000","1","423730","58","0","2017","2","",1,0,0,0,0,0,0,0,"",15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"36000","1","44-45","54","0","2017","2","",14,810,816,807,5324283,0,0,505,"",0.32,0.29,0.29,0.28,0.18,0.00,0.00,0.63,"",1,7.7,29,3.7,26,3.3,19,2.4,366477,7.4,0,0.0,0,0.0,20,4.1
"36000","1","445","55","0","2017","2","",5,187,185,187,2107794,0,0,870,"",0.39,0.24,0.24,0.24,0.20,0.00,0.00,0.82,"",0,0.0,0,0.0,-6,-3.1,-1,-0.5,477584,29.3,0,0.0,0,0.0,205,30.8
"36000","1","4451","56","0","2017","2","",5,187,185,187,2107794,0,0,870,"",0.40,0.25,0.24,0.24,0.20,0.00,0.00,0.82,"",0,0.0,0,0.0,-6,-3.1,-1,-0.5,477584,29.3,0,0.0,0,0.0,205,30.8
"36000","1","44511","57","0","2017","2","",5,187,185,187,2107794,0,0,870,"",0.46,0.26,0.26,0.26,0.21,0.00,0.00,0.80,"",0,0.0,0,0.0,-6,-3.1,-1,-0.5,477584,29.3,0,0.0,0,0.0,205,30.8
"36000","1","445110","58","0","2017","2","",5,187,185,187,2107794,0,0,870,"",0.46,0.26,0.26,0.26,0.21,0.00,0.00,0.80,"",0,0.0,0,0.0,-6,-3.1,-1,-0.5,477584,29.3,0,0.0,0,0.0,205,30.8
"36000","1","451","55","0","2017","2","",1,1,1,0,7838,0,0,904,"",0.41,0.19,0.18,0.00,0.24,0.00,0.00,1.97,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","4511","56","0","2017","2","",1,1,1,0,7838,0,0,904,"",0.42,0.19,0.18,0.00,0.26,0.00,0.00,2.14,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","45111","57","0","2017","2","",1,1,1,0,7838,0,0,904,"",0.44,0.19,0.19,0.00,0.27,0.00,0.00,2.13,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","451110","58","0","2017","2","",1,1,1,0,7838,0,0,904,"",0.44,0.19,0.19,0.00,0.27,0.00,0.00,2.13,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","452","55","0","2017","2","",8,622,630,620,3208651,0,0,396,"",0.43,0.31,0.31,0.30,0.17,0.00,0.00,0.56,"",0,0.0,28,4.7,31,5.2,20,3.3,-118945,-3.6,0,0.0,0,0.0,-32,-7.5
"36000","1","4522","56","0","2017","2","",6,55,57,55,313870,0,0,434,"",0.44,0.04,0.04,0.04,0.02,0.00,0.00,0.62,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","45221","57","0","2017","2","",6,55,57,55,313870,0,0,434,"",0.44,0.04,0.04,0.04,0.02,0.00,0.00,0.62,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","452210","58","0","2017","2","",6,55,57,55,313870,0,0,434,"",0.44,0.04,0.04,0.04,0.02,0.00,0.00,0.62,"N",6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","4523","56","0","2017","2","",2,567,573,565,2894781,0,0,392,"",0.39,0.91,0.92,0.90,0.49,0.00,0.00,0.54,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","45231","57","0","2017","2","",2,567,573,565,2894781,0,0,392,"",0.39,0.91,0.92,0.90,0.49,0.00,0.00,0.54,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","452319","58","0","2017","2","",2,567,573,565,2894781,0,0,392,"",0.72,2.24,2.27,2.21,1.69,0.00,0.00,0.75,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","48-49","54","0","2017","2","",1697,45611,45602,45479,752667188,0,0,1271,"",0.90,1.13,1.12,1.11,0.97,0.00,0.00,0.87,"",-6,-0.4,824,1.8,264,0.6,-41,-0.1,100198935,15.4,0,0.0,0,0.0,161,14.5
"36000","1","483","55","0","2017","2","",1,119,118,122,2120084,0,0,1363,"",15.42,15.54,15.49,15.42,12.72,0.00,0.00,0.82,"",0,0.0,7,6.2,4,3.5,6,5.2,196774,10.2,0,0.0,0,0.0,65,5.0
"36000","1","4831","56","0","2017","2","",1,119,118,122,2120084,0,0,1363,"",15.42,15.54,15.49,15.42,12.72,0.00,0.00,0.82,"",0,0.0,7,6.2,4,3.5,6,5.2,196774,10.2,0,0.0,0,0.0,65,5.0
"36000","1","48311","57","0","2017","2","",1,119,118,122,2120084,0,0,1363,"",15.42,15.54,15.49,15.42,12.72,0.00,0.00,0.82,"",0,0.0,7,6.2,4,3.5,6,5.2,196774,10.2,0,0.0,0,0.0,65,5.0
"36000","1","483113","58","0","2017","2","",1,119,118,122,2120084,0,0,1363,"",15.42,15.54,15.49,15.42,12.72,0.00,0.00,0.82,"",0,0.0,7,6.2,4,3.5,6,5.2,196774,10.2,0,0.0,0,0.0,65,5.0
"36000","1","488","55","0","2017","2","",10,1175,1164,1172,43229518,0,0,2841,"",0.92,1.58,1.56,1.55,1.55,0.00,0.00,0.99,"",1,11.1,26,2.3,15,1.3,25,2.2,1342723,3.2,0,0.0,0,0.0,35,1.2
"36000","1","4881","56","0","2017","2","",10,1175,1164,1172,43229518,0,0,2841,"",0.92,1.58,1.56,1.55,1.55,0.00,0.00,0.99,"",1,11.1,26,2.3,15,1.3,25,2.2,1342723,3.2,0,0.0,0,0.0,35,1.2
"36000","1","48811","57","0","2017","2","",10,1175,1164,1172,43229518,0,0,2841,"",0.92,1.58,1.56,1.55,1.55,0.00,0.00,0.99,"",1,11.1,26,2.3,15,1.3,25,2.2,1342723,3.2,0,0.0,0,0.0,35,1.2
"36000","1","488111","58","0","2017","2","",10,1175,1164,1172,43229518,0,0,2841,"",0.92,1.59,1.56,1.56,1.55,0.00,0.00,0.99,"",1,11.1,26,2.3,15,1.3,25,2.2,1342723,3.2,0,0.0,0,0.0,35,1.2
"36000","1","491","55","0","2017","2","",1686,44317,44320,44185,707317586,0,0,1229,"",0.90,1.12,1.11,1.11,0.95,0.00,0.00,0.85,"",-7,-0.4,791,1.8,245,0.6,-72,-0.2,98659438,16.2,0,0.0,0,0.0,164,15.4
"36000","1","4911","56","0","2017","2","",1686,44317,44320,44185,707317586,0,0,1229,"",0.90,1.12,1.11,1.11,0.95,0.00,0.00,0.85,"",-7,-0.4,791,1.8,245,0.6,-72,-0.2,98659438,16.2,0,0.0,0,0.0,164,15.4
"36000","1","49111","57","0","2017","2","",1686,44317,44320,44185,707317586,0,0,1229,"",0.90,1.12,1.11,1.11,0.95,0.00,0.00,0.85,"",-7,-0.4,791,1.8,245,0.6,-72,-0.2,98659438,16.2,0,0.0,0,0.0,164,15.4
"36000","1","491110","58","0","2017","2","",1686,44317,44320,44185,707317586,0,0,1229,"",0.90,1.12,1.11,1.11,0.95,0.00,0.00,0.85,"",-7,-0.4,791,1.8,245,0.6,-72,-0.2,98659438,16.2,0,0.0,0,0.0,164,15.4
"36000","1","51","54","0","2017","2","",3,43,42,43,742807,0,0,1339,"",0.37,0.10,0.10,0.10,0.08,0.00,0.00,0.80,"",-1,-25.0,0,0.0,-1,-2.3,-1,-2.3,1774,0.2,0,0.0,0,0.0,24,1.8
"36000","1","519","55","0","2017","2","",3,43,42,43,742807,0,0,1339,"",0.43,0.13,0.13,0.13,0.10,0.00,0.00,0.76,"",-1,-25.0,0,0.0,-1,-2.3,-1,-2.3,1774,0.2,0,0.0,0,0.0,24,1.8
"36000","1","5191","56","0","2017","2","",3,43,42,43,742807,0,0,1339,"",0.43,0.13,0.13,0.13,0.10,0.00,0.00,0.76,"",-1,-25.0,0,0.0,-1,-2.3,-1,-2.3,1774,0.2,0,0.0,0,0.0,24,1.8
"36000","1","51912","57","0","2017","2","",3,43,42,43,742807,0,0,1339,"",0.44,0.13,0.13,0.13,0.10,0.00,0.00,0.76,"",-1,-25.0,0,0.0,-1,-2.3,-1,-2.3,1774,0.2,0,0.0,0,0.0,24,1.8
"36000","1","519120","58","0","2017","2","",3,43,42,43,742807,0,0,1339,"",0.44,0.13,0.13,0.13,0.10,0.00,0.00,0.76,"",-1,-25.0,0,0.0,-1,-2.3,-1,-2.3,1774,0.2,0,0.0,0,0.0,24,1.8
"36000","1","52","54","0","2017","2","",30,454,451,453,14395519,0,0,2446,"",0.59,0.54,0.54,0.54,0.53,0.00,0.00,0.99,"",1,3.4,3,0.7,2,0.4,-4,-0.9,392223,2.8,0,0.0,0,0.0,65,2.7
"36000","1","522","55","0","2017","2","",27,181,179,177,4072477,0,0,1750,"",0.65,0.46,0.44,0.45,0.41,0.00,0.00,0.91,"",0,0.0,-8,-4.2,-10,-5.3,-13,-6.8,-156516,-3.7,0,0.0,0,0.0,32,1.9
"36000","1","5222","56","0","2017","2","",27,181,179,177,4072477,0,0,1750,"",0.65,0.46,0.44,0.45,0.41,0.00,0.00,0.91,"",0,0.0,-8,-4.2,-10,-5.3,-13,-6.8,-156516,-3.7,0,0.0,0,0.0,32,1.9
"36000","1","52229","57","0","2017","2","",27,181,179,177,4072477,0,0,1750,"",0.65,0.46,0.44,0.45,0.41,0.00,0.00,0.91,"",0,0.0,-8,-4.2,-10,-5.3,-13,-6.8,-156516,-3.7,0,0.0,0,0.0,32,1.9
"36000","1","522292","58","0","2017","2","",1,9,9,9,139190,0,0,1190,"",0.05,0.05,0.05,0.05,0.04,0.00,0.00,0.80,"",0,0.0,-2,-18.2,-2,-18.2,-2,-18.2,-19677,-12.4,0,0.0,0,0.0,79,7.1
"36000","1","522293","58","0","2017","2","",1,5,5,5,127238,0,0,1958,"",0.91,0.17,0.15,0.17,0.13,0.00,0.00,0.80,"",0,0.0,1,25.0,1,25.0,1,25.0,5259,4.3,0,0.0,0,0.0,-388,-16.5
"36000","1","522298","58","0","2017","2","",25,167,165,163,3806049,0,0,1774,"",1.32,1.10,1.09,1.07,0.78,0.00,0.00,0.72,"",0,0.0,-7,-4.0,-9,-5.2,-12,-6.9,-142098,-3.6,0,0.0,0,0.0,32,1.8
"36000","1","524","55","0","2017","2","",3,273,272,276,10323042,0,0,2902,"",0.35,0.63,0.63,0.63,0.61,0.00,0.00,0.97,"",1,50.0,11,4.2,12,4.6,9,3.4,548739,5.6,0,0.0,0,0.0,43,1.5
"36000","1","5241","56","0","2017","2","",2,272,271,275,10301874,0,0,2906,"",0.29,0.67,0.67,0.66,0.64,0.00,0.00,0.95,"",0,0.0,10,3.8,11,4.2,8,3.0,527571,5.4,0,0.0,0,0.0,47,1.6
"36000","1","52412","57","0","2017","2","",2,272,271,275,10301874,0,0,2906,"",0.29,0.67,0.67,0.66,0.64,0.00,0.00,0.95,"",0,0.0,10,3.8,11,4.2,8,3.0,527571,5.4,0,0.0,0,0.0,47,1.6
"36000","1","524128","58","0","2017","2","",2,272,271,275,10301874,0,0,2906,"",0.30,0.67,0.67,0.67,0.64,0.00,0.00,0.95,"",0,0.0,10,3.8,11,4.2,8,3.0,527571,5.4,0,0.0,0,0.0,47,1.6
"36000","1","5242","56","0","2017","2","",1,1,1,1,21168,0,0,1628,"",0.62,0.04,0.04,0.04,0.04,0.00,0.00,0.82,"",1,100.0,1,100.0,1,100.0,1,100.0,21168,100.0,0,0.0,0,0.0,1628,100.0
"36000","1","52421","57","0","2017","2","",1,1,1,1,21168,0,0,1628,"",0.96,0.17,0.16,0.17,0.15,0.00,0.00,0.91,"",1,100.0,1,100.0,1,100.0,1,100.0,21168,100.0,0,0.0,0,0.0,1628,100.0
"36000","1","524210","58","0","2017","2","",1,1,1,1,21168,0,0,1628,"",0.96,0.17,0.16,0.17,0.15,0.00,0.00,0.91,"",1,100.0,1,100.0,1,100.0,1,100.0,21168,100.0,0,0.0,0,0.0,1628,100.0
"36000","1","54","54","0","2017","2","",37,949,952,980,21531788,0,0,1725,"",0.44,0.24,0.24,0.24,0.20,0.00,0.00,0.86,"",0,0.0,-7,-0.7,0,0.0,25,2.6,472599,2.2,0,0.0,0,0.0,28,1.6
"36000","1","541","55","0","2017","2","",37,949,952,980,21531788,0,0,1725,"",0.44,0.24,0.24,0.24,0.20,0.00,0.00,0.86,"",0,0.0,-7,-0.7,0,0.0,25,2.6,472599,2.2,0,0.0,0,0.0,28,1.6
"36000","1","5412","56","0","2017","2","",3,6,6,6,88717,0,0,1137,"",0.68,0.13,0.12,0.12,0.12,0.00,0.00,0.95,"",0,0.0,-2,-25.0,-2,-25.0,-2,-25.0,-20629,-18.9,0,0.0,0,0.0,86,8.2
"36000","1","54121","57","0","2017","2","",3,6,6,6,88717,0,0,1137,"",0.68,0.13,0.12,0.12,0.12,0.00,0.00,0.95,"",0,0.0,-2,-25.0,-2,-25.0,-2,-25.0,-20629,-18.9,0,0.0,0,0.0,86,8.2
"36000","1","541219","58","0","2017","2","",3,6,6,6,88717,0,0,1137,"",0.71,0.17,0.17,0.17,0.13,0.00,0.00,0.80,"",0,0.0,-2,-25.0,-2,-25.0,-2,-25.0,-20629,-18.9,0,0.0,0,0.0,86,8.2
"36000","1","5413","56","0","2017","2","",17,775,781,808,17450559,0,0,1703,"",0.33,0.25,0.25,0.25,0.22,0.00,0.00,0.87,"",0,0.0,-1,-0.1,9,1.2,34,4.4,457262,2.7,0,0.0,0,0.0,14,0.8
"36000","1","54133","57","0","2017","2","",17,775,781,808,17450559,0,0,1703,"",0.33,0.27,0.27,0.27,0.23,0.00,0.00,0.87,"",0,0.0,-1,-0.1,9,1.2,34,4.4,457262,2.7,0,0.0,0,0.0,14,0.8
"36000","1","541330","58","0","2017","2","",17,775,781,808,17450559,0,0,1703,"",0.33,0.27,0.27,0.27,0.23,0.00,0.00,0.87,"",0,0.0,-1,-0.1,9,1.2,34,4.4,457262,2.7,0,0.0,0,0.0,14,0.8
"36000","1","5415","56","0","2017","2","",3,5,5,5,93545,0,0,1439,"",0.76,0.48,0.48,0.48,0.48,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,8849,10.4,0,0.0,0,0.0,136,10.4
"36000","1","54151","57","0","2017","2","",3,5,5,5,93545,0,0,1439,"",0.76,0.48,0.48,0.48,0.48,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,8849,10.4,0,0.0,0,0.0,136,10.4
"36000","1","541513","58","0","2017","2","",3,5,5,5,93545,0,0,1439,"",1.10,0.61,0.61,0.61,0.54,0.00,0.00,0.89,"",0,0.0,0,0.0,0,0.0,0,0.0,8849,10.4,0,0.0,0,0.0,136,10.4
"36000","1","5416","56","0","2017","2","",1,10,10,11,104820,0,0,780,"",0.31,0.19,0.19,0.21,0.07,0.00,0.00,0.36,"",0,0.0,-3,-23.1,-3,-23.1,-3,-21.4,-27308,-20.7,0,0.0,0,0.0,18,2.4
"36000","1","54161","57","0","2017","2","",1,10,10,11,104820,0,0,780,"",0.73,2.51,2.63,2.98,2.09,0.00,0.00,0.77,"",0,0.0,-3,-23.1,-3,-23.1,-3,-21.4,-27308,-20.7,0,0.0,0,0.0,18,2.4
"36000","1","541612","58","0","2017","2","",1,10,10,11,104820,0,0,780,"",2.57,3.61,3.78,4.24,3.07,0.00,0.00,0.79,"",0,0.0,-3,-23.1,-3,-23.1,-3,-21.4,-27308,-20.7,0,0.0,0,0.0,18,2.4
"36000","1","5417","56","0","2017","2","",3,6,6,6,218581,0,0,2802,"",0.42,0.01,0.01,0.01,0.01,0.00,0.00,1.18,"",0,0.0,0,0.0,0,0.0,0,0.0,44443,25.5,0,0.0,0,0.0,569,25.5
"36000","1","54171","57","0","2017","2","",3,6,6,6,218581,0,0,2802,"",0.42,0.01,0.01,0.01,0.01,0.00,0.00,1.18,"",0,0.0,0,0.0,0,0.0,0,0.0,44443,25.5,0,0.0,0,0.0,569,25.5
"36000","1","541715","58","0","2017","2","",3,6,6,6,218581,0,0,2802,"",0.51,0.02,0.02,0.02,0.02,0.00,0.00,1.12,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36000","1","5418","56","0","2017","2","",3,6,6,6,72666,0,0,932,"",1.05,0.50,0.49,0.49,0.39,0.00,0.00,0.78,"",0,0.0,2,50.0,2,50.0,0,0.0,17749,32.3,0,0.0,0,0.0,27,3.0
"36000","1","54185","57","0","2017","2","",3,6,6,6,72666,0,0,932,"",1.19,0.61,0.61,0.60,0.47,0.00,0.00,0.77,"",0,0.0,2,50.0,2,50.0,0,0.0,17749,32.3,0,0.0,0,0.0,27,3.0
"36000","1","541850","58","0","2017","2","",3,6,6,6,72666,0,0,932,"",1.19,0.61,0.61,0.60,0.47,0.00,0.00,0.77,"",0,0.0,2,50.0,2,50.0,0,0.0,17749,32.3,0,0.0,0,0.0,27,3.0
"36000","1","5419","56","0","2017","2","",7,141,138,138,3502900,0,0,1939,"",0.62,0.46,0.44,0.44,0.41,0.00,0.00,0.92,"",0,0.0,-3,-2.1,-6,-4.2,-4,-2.8,-7767,-0.2,0,0.0,0,0.0,55,2.9
"36000","1","54199","57","0","2017","2","",7,141,138,138,3502900,0,0,1939,"",0.63,0.50,0.49,0.49,0.43,0.00,0.00,0.87,"",0,0.0,-3,-2.1,-6,-4.2,-4,-2.8,-7767,-0.2,0,0.0,0,0.0,55,2.9
"36000","1","541990","58","0","2017","2","",7,141,138,138,3502900,0,0,1939,"",0.63,0.50,0.49,0.49,0.43,0.00,0.00,0.87,"",0,0.0,-3,-2.1,-6,-4.2,-4,-2.8,-7767,-0.2,0,0.0,0,0.0,55,2.9
"36000","1","56","54","0","2017","2","",3,9,10,9,85014,0,0,701,"",0.31,0.07,0.08,0.07,0.06,0.00,0.00,0.78,"",0,0.0,0,0.0,-1,-9.1,-1,-10.0,-3580,-4.0,0,0.0,0,0.0,20,2.9
"36000","1","561","55","0","2017","2","",2,5,6,5,50625,0,0,730,"",0.25,0.05,0.05,0.04,0.04,0.00,0.00,0.79,"",0,0.0,0,0.0,-1,-14.3,-1,-16.7,-5856,-10.4,0,0.0,0,0.0,6,0.8
"36000","1","5615","56","0","2017","2","",2,5,6,5,50625,0,0,730,"",0.31,0.15,0.17,0.14,0.17,0.00,0.00,1.11,"",0,0.0,0,0.0,-1,-14.3,-1,-16.7,-5856,-10.4,0,0.0,0,0.0,6,0.8
"36000","1","56159","57","0","2017","2","",2,5,6,5,50625,0,0,730,"",0.59,0.18,0.21,0.17,0.20,0.00,0.00,1.05,"",0,0.0,0,0.0,-1,-14.3,-1,-16.7,-5856,-10.4,0,0.0,0,0.0,6,0.8
"36000","1","561599","58","0","2017","2","",2,5,6,5,50625,0,0,730,"",0.59,0.18,0.21,0.17,0.20,0.00,0.00,1.05,"",0,0.0,0,0.0,-1,-14.3,-1,-16.7,-5856,-10.4,0,0.0,0,0.0,6,0.8
"36000","1","562","55","0","2017","2","",1,4,4,4,34389,0,0,661,"",0.64,0.33,0.33,0.33,0.30,0.00,0.00,0.92,"",0,0.0,0,0.0,0,0.0,0,0.0,2276,7.1,0,0.0,0,0.0,43,7.0
